epoch,x_ecef,y_ecef,z_ecef,gt_x,gt_y,gt_z,lat_deg,lon_deg,height,clock_bias,n_sats,gdop,pdop,hdop,vdop,tdop,sigma0,err_e,err_n,err_u,err_h,err_3d
2026-05-10 07:21:30,-2161611.681391,4376613.764679,4091566.147174,-2161613.728845,4376614.459669,4091567.595021,40.159599,116.284789,32.909120,44.480867,15,1.780001,1.508945,0.774696,1.294898,0.944186,1.370195,-1.527891,-0.119927,-2.102975,1.532591,2.602180
2026-05-10 07:22:00,-2161599.997721,4376628.417249,4091559.164552,-2161598.795802,4376629.173235,4091559.799160,40.159504,116.284590,34.492143,35.718750,15,1.780975,1.509781,0.774830,1.295792,0.944687,1.068219,1.412430,-0.391197,-0.520439,1.465604,1.555266
2026-05-10 07:22:30,-2161586.582766,4376647.301221,4091552.289737,-2161584.859470,4376643.833980,4091551.536271,40.159393,116.284350,38.458339,61.937203,15,1.781928,1.510603,0.774977,1.296662,0.945170,0.872072,0.009453,-1.921083,3.445080,1.921106,3.944518
2026-05-10 07:23:00,-2161571.869974,4376661.837246,4091544.478456,-2161571.958046,4376658.401719,4091542.829003,40.159301,116.284120,38.402079,71.125061,15,1.782861,1.511413,0.775137,1.297510,0.945634,0.595674,-1.600528,-0.700609,3.388031,1.747153,3.811994
2026-05-10 07:23:30,-2161558.520794,4376670.409282,4091531.714747,-2161560.126893,4376672.836522,4091533.701223,40.159203,116.283935,31.526729,49.841969,15,1.783773,1.512209,0.775309,1.298335,0.946081,0.667807,-0.364985,0.343929,-3.487927,0.501499,3.523796
2026-05-10 07:24:00,-2161550.906537,4376687.421005,4091523.248652,-2161549.398439,4376687.098824,4091524.177947,40.159076,116.283766,35.147092,58.010081,15,1.784663,1.512991,0.775493,1.299135,0.946509,1.616207,1.209432,-1.327257,0.131951,1.795644,1.800486
2026-05-10 07:24:30,-2161538.873486,4376699.650826,4091513.299081,-2161539.802090,4376701.149535,4091514.285280,40.158975,116.283576,33.038612,48.058244,15,1.785531,1.513759,0.775690,1.299912,0.946918,0.806505,-0.168798,0.378041,-1.977275,0.414014,2.020154
2026-05-10 07:25:00,-2161533.244361,4376716.639294,4091505.730731,-2161531.364148,4376714.950141,4091504.050336,40.158849,116.283428,37.893942,49.126322,15,1.786377,1.514513,0.775900,1.300665,0.947308,0.914247,0.937642,-0.229394,2.877563,0.965295,3.035155
2026-05-10 07:25:30,-2161524.529990,4376726.841795,4091492.392864,-2161524.107743,4376728.462817,4091493.501168,40.158726,116.283284,33.334339,72.466012,15,1.787202,1.515253,0.776121,1.301394,0.947680,1.360873,1.096513,-0.030385,-1.682581,1.096933,2.008567
2026-05-10 07:26:00,-2161515.999673,4376736.263459,4091480.444606,-2161518.052762,4376741.650524,4091482.666691,40.158617,116.283145,29.198173,62.357690,15,1.788003,1.515978,0.776356,1.302099,0.948033,1.314853,0.545135,2.002878,-5.819331,2.075739,6.178455
2026-05-10 07:26:30,-2161513.151911,4376754.703654,4091471.916516,-2161513.215802,4376754.477117,4091471.576602,40.158469,116.283019,35.370792,79.588321,15,1.788781,1.516688,0.776602,1.302778,0.948365,1.221242,-0.157615,0.147054,0.352811,0.215563,0.413452
2026-05-10 07:27:00,-2161507.731494,4376765.528580,4091458.799602,-2161509.610122,4376766.907439,4091460.261298,40.158337,116.282906,32.495095,53.836501,15,1.789537,1.517383,0.776861,1.303433,0.948679,0.650812,-1.073647,0.216677,-2.523367,1.095293,2.750827
2026-05-10 07:27:30,-2161504.467853,4376776.240173,4091445.425781,-2161507.245603,4376778.907418,4091448.751793,40.158197,116.282816,30.105999,60.317015,15,1.790270,1.518063,0.777132,1.304063,0.948973,1.032403,-1.309163,-0.206432,-4.912833,1.325338,5.088462
2026-05-10 07:28:00,-2161505.698048,4376790.799530,4091436.878602,-2161506.128727,4376790.444164,4091437.079633,40.158059,116.282753,34.987155,59.104941,15,1.790978,1.518727,0.777415,1.304668,0.949248,0.835257,-0.543524,-0.236104,-0.031916,0.592591,0.593450
2026-05-10 07:28:30,-2161507.073334,4376799.311328,4091423.981183,-2161506.262555,4376801.486056,4091425.276813,40.157923,116.282723,32.967849,43.664237,15,1.791663,1.519376,0.777710,1.305247,0.949502,1.411509,1.690093,0.035624,-2.051288,1.690468,2.658094
2026-05-10 07:29:00,-2161509.628034,4376815.326015,4091415.054152,-2161507.646721,4376812.002828,4091413.375681,40.157771,116.282667,39.049639,49.895950,15,1.792324,1.520008,0.778017,1.305800,0.949737,0.805820,0.304586,-1.204527,4.030233,1.242441,4.217397
2026-05-10 07:29:30,-2161507.297653,4376819.295032,4091399.546558,-2161510.277430,4376821.965654,4091401.408859,40.157650,116.282622,30.980059,77.571556,15,1.792961,1.520625,0.778336,1.306328,0.949952,0.828609,-1.488799,0.971900,-4.039597,1.777952,4.413554
2026-05-10 07:30:00,-2161515.352663,4376834.170554,4091390.267603,-2161514.147472,4376831.347228,4091389.409146,40.157488,116.282629,37.915769,45.931155,15,1.793573,1.521225,0.778667,1.306829,0.950147,1.387420,-0.169882,-1.320554,2.896183,1.331436,3.187570
2026-05-10 07:30:30,-2161518.642980,4376840.381404,4091377.963709,-2161519.246240,4376840.121835,4091377.409434,40.157362,116.282632,35.350703,53.578903,15,1.779689,1.512004,0.780761,1.294824,0.938689,0.529466,-0.655829,0.445838,0.331114,0.793022,0.859372
2026-05-10 07:31:00,-2161525.138299,4376846.858154,4091365.693456,-2161525.559757,4376848.265424,4091365.442612,40.157228,116.282666,34.074216,68.588150,15,1.780402,1.512702,0.781150,1.295405,0.938916,1.226115,0.245399,1.125763,-0.945196,1.152199,1.490288
2026-05-10 07:31:30,-2161534.655328,4376859.377106,4091354.871602,-2161533.070719,4376855.755674,4091353.541480,40.157063,116.282701,38.894964,85.870433,15,1.781092,1.513385,0.781551,1.295960,0.939124,1.030444,-0.183179,-1.529900,3.875672,1.540827,4.170729
2026-05-10 07:32:00,-2161541.524003,4376861.470184,4091340.645263,-2161541.758540,4376862.572056,4091341.738659,40.156937,116.282763,33.479467,77.412872,15,1.781759,1.514052,0.781963,1.296490,0.939314,0.777523,0.277729,-0.131572,-1.539545,0.307319,1.569918
2026-05-10 07:32:30,-2161553.041517,4376869.410385,4091330.137680,-2161551.599406,4376868.695885,4091330.066500,40.156794,116.282843,36.042312,64.030592,15,1.782401,1.514703,0.782386,1.296995,0.939483,1.136773,0.976515,-0.770609,1.023641,1.243954,1.610982
2026-05-10 07:33:00,-2161562.381579,4376873.818012,4091319.682608,-2161562.566344,4376874.110377,4091318.556995,40.156675,116.282918,35.481386,51.144742,15,1.783020,1.515338,0.782821,1.297475,0.939634,0.950801,-0.036170,1.082092,0.463019,1.082697,1.177548
2026-05-10 07:33:30,-2161575.176302,4376881.201117,4091307.698862,-2161574.629294,4376878.800691,4091307.241690,40.156521,116.283014,37.142856,78.431946,15,1.783615,1.515957,0.783267,1.297929,0.939764,0.335648,-0.572694,-1.194740,2.124827,1.324908,2.504051
2026-05-10 07:34:00,-2161586.433262,4376881.908641,4091295.285943,-2161587.755194,4376882.753972,4091296.151601,40.156403,116.283129,33.432596,57.177229,15,1.784187,1.516561,0.783723,1.298358,0.939876,0.653356,-0.810822,0.204729,-1.584962,0.836269,1.792052
2026-05-10 07:34:30,-2161602.112861,4376889.639737,4091286.814092,-2161601.908065,4376885.959383,4091285.317124,40.156264,116.283254,38.573710,51.428063,15,1.784733,1.517147,0.784191,1.298761,0.939967,1.134812,-1.446381,-1.042354,3.556591,1.782841,3.978424
2026-05-10 07:35:00,-2161616.019821,4376886.703197,4091272.678739,-2161617.049116,4376888.408139,4091274.767957,40.156146,116.283416,32.152466,65.815780,15,1.785256,1.517717,0.784669,1.299138,0.940039,0.687136,-0.167737,-0.316966,-2.864001,0.358613,2.886365
2026-05-10 07:35:30,-2161633.360829,4376889.830292,4091263.404263,-2161633.136846,4376890.093528,4091264.533013,40.156021,116.283582,34.183383,45.073395,15,1.785753,1.518270,0.785158,1.299489,0.940091,1.026910,0.317403,-0.774447,-0.832482,0.836966,1.180482
2026-05-10 07:36:00,-2161648.737994,4376888.596795,4091254.080351,-2161650.127159,4376891.010931,4091254.640345,40.155924,116.283750,32.529636,50.964287,15,1.786226,1.518807,0.785657,1.299814,0.940123,1.157252,-0.176292,1.364617,-2.485592,1.375957,2.841025
2026-05-10 07:36:30,-2161668.280199,4376891.913910,4091244.693663,-2161667.973487,4376891.157832,4091245.117070,40.155792,116.283939,35.363506,70.749872,15,1.786674,1.519326,0.786166,1.300113,0.940134,1.382885,-0.059870,-0.848360,0.348855,0.850470,0.919238
2026-05-10 07:37:00,-2161685.814189,4376890.949568,4091236.315760,-2161686.626914,4376890.533830,4091235.989289,40.155694,116.284128,35.234337,47.670372,15,1.787097,1.519828,0.786686,1.300385,0.940127,0.698905,-0.912796,0.241264,0.220314,0.944142,0.969506
2026-05-10 07:37:30,-2161705.757286,4376887.653311,4091226.326856,-2161706.036313,4376889.140634,4091227.282021,40.155591,116.284355,33.283711,36.456653,15,1.787494,1.520313,0.787216,1.300631,0.940099,0.891735,0.408554,0.209647,-1.729583,0.459204,1.789504
2026-05-10 07:38:00,-2161725.952774,4376886.164766,4091217.450456,-2161726.148482,4376886.982063,4091219.019133,40.155486,116.284575,33.374777,77.709293,15,1.787867,1.520780,0.787756,1.300851,0.940051,0.611226,0.186507,-0.670447,-1.637907,0.695905,1.779614
2026-05-10 07:38:30,-2161747.729601,4376884.461122,4091210.818166,-2161746.908297,4376884.064034,4091211.223271,40.155393,116.284813,35.300876,46.245318,15,1.788213,1.521230,0.788305,1.301043,0.939982,0.803929,0.560494,-0.773784,0.288852,0.955455,0.998163
2026-05-10 07:39:00,-2161768.155259,4376882.474390,4091204.343229,-2161768.258856,4376880.394545,4091203.915805,40.155307,116.285039,36.677219,55.753497,15,1.788534,1.521661,0.788865,1.301210,0.939894,1.178992,-1.014028,-0.846295,1.665747,1.320783,2.125836
2026-05-10 07:39:30,-2161792.279554,4376877.840920,4091197.212969,-2161790.141639,4376875.983653,4091197.116763,40.155220,116.285317,37.069160,38.292549,15,1.788830,1.522076,0.789433,1.301349,0.939786,0.629340,1.094235,-1.610955,2.058361,1.947441,2.833616
2026-05-10 07:40:00,-2161813.496817,4376871.961459,4091190.988724,-2161812.496666,4376870.843450,4091190.844782,40.155153,116.285570,36.207679,62.032093,15,1.789099,1.522472,0.790011,1.301462,0.939657,0.717656,0.401554,-0.822074,1.197461,0.914905,1.506972
2026-05-10 07:40:30,-2161834.591867,4376867.017794,4091184.543492,-2161835.262664,4376864.988022,4091185.117051,40.155080,116.285818,35.803683,63.863390,15,1.789343,1.522850,0.790599,1.301548,0.939508,0.707528,-1.500389,-1.420367,0.793919,2.066061,2.213349
2026-05-10 07:41:00,-2161859.955415,4376859.757357,4091177.666992,-2161858.377234,4376858.433421,4091179.949271,40.155005,116.286123,34.978823,51.528071,15,1.789561,1.523210,0.791195,1.301607,0.939339,1.589555,0.828599,-2.960533,-0.030421,3.074302,3.074453
2026-05-10 07:41:30,-2161882.662233,4376852.398682,4091175.580805,-2161881.777018,4376851.197611,4091175.355605,40.154971,116.286400,36.276582,62.336022,15,1.789753,1.523552,0.791800,1.301639,0.939150,0.957445,0.261718,-0.775169,1.267876,0.818158,1.508937
2026-05-10 07:42:00,-2161906.160638,4376845.880627,4091172.506478,-2161905.397881,4376843.300426,4091171.348646,40.154923,116.286681,37.781209,51.281512,15,1.789918,1.523876,0.792414,1.301644,0.938941,0.766950,-0.458880,-0.824809,2.772893,0.943865,2.929132
2026-05-10 07:42:30,-2161929.802811,4376834.380427,4091167.317882,-2161929.175079,4376834.763510,4091167.939375,40.154886,116.286990,34.557103,45.556849,15,1.790058,1.524181,0.793037,1.301622,0.938712,0.362213,0.732473,-0.432786,-0.450814,0.850776,0.962836
2026-05-10 07:43:00,-2161951.387105,4376824.723694,4091162.982004,-2161953.043441,4376825.610264,4091165.137137,40.154851,116.287267,32.449679,68.418589,15,1.790171,1.524468,0.793668,1.301574,0.938462,0.626431,-1.092376,-0.661428,-2.557984,1.277017,2.859030
2026-05-10 07:43:30,-2161973.916314,4376814.108936,4091161.815307,-2161976.937545,4376815.865775,4091162.949614,40.154841,116.287559,32.049356,66.069587,15,1.790258,1.524736,0.794307,1.301498,0.938192,1.090577,-1.930672,1.011784,-2.958001,2.179725,3.674367
2026-05-10 07:44:00,-2161999.813556,4376806.405017,4091162.106985,-2162000.791898,4376805.556753,4091161.382800,40.154816,116.287872,35.724322,38.230051,15,1.790319,1.524986,0.794954,1.301395,0.937902,1.243615,-1.252846,0.342446,0.717117,1.298804,1.483627
2026-05-10 07:44:30,-2162023.291556,4376795.073615,4091160.748299,-2162024.541119,4376794.711454,4091160.440991,40.154805,116.288178,35.030475,72.469553,15,1.790353,1.525216,0.795609,1.301265,0.937592,1.188136,-1.280726,0.382365,0.023379,1.336586,1.336790
2026-05-10 07:45:00,-2162048.908932,4376783.564395,4091160.084767,-2162048.120111,4376783.359604,4091160.126767,40.154795,116.288507,35.387344,51.453755,15,1.790361,1.525429,0.796272,1.301109,0.937262,0.660308,0.616538,-0.375809,0.380252,0.722046,0.816053
2026-05-10 07:45:30,-2162071.455467,4376774.112779,4091162.505919,-2162071.464246,4376771.532317,4091160.440991,40.154803,116.288794,38.103992,84.087769,15,1.790343,1.525622,0.796942,1.300925,0.936912,1.007196,-1.150735,0.088674,3.096891,1.154147,3.304964
2026-05-10 07:46:00,-2162094.336527,4376758.991921,4091161.529448,-2162094.509541,4376759.262012,4091161.382800,40.154816,116.289113,34.858130,60.035100,15,1.790298,1.525797,0.797620,1.300715,0.936542,0.582021,-0.035499,0.317660,-0.149066,0.319637,0.352688
2026-05-10 07:46:30,-2162115.994129,4376746.604078,4091163.034094,-2162117.192829,4376746.582320,4091162.949614,40.154835,116.289405,34.670990,65.720621,15,1.790227,1.525953,0.798305,1.300477,0.936153,1.172585,-1.084361,0.394354,-0.336359,1.153843,1.201870
2026-05-10 07:47:00,-2162138.923166,4376733.775454,4091164.586378,-2162139.451936,4376733.527996,4091165.137137,40.154854,116.289713,34.643026,45.221805,15,1.790130,1.526089,0.798997,1.300213,0.935743,0.676877,-0.583679,-0.412984,-0.364598,0.715009,0.802602
2026-05-10 07:47:30,-2162162.291749,4376721.547896,4091167.715407,-2162161.225853,4376720.134821,4091167.939375,40.154879,116.290023,36.192619,70.431645,15,1.790006,1.526207,0.799695,1.299922,0.935313,0.709655,0.329818,-1.292642,1.184642,1.334055,1.784118
2026-05-10 07:48:00,-2162182.179360,4376707.254550,4091171.896075,-2162182.454899,4376706.439504,4091171.348646,40.154931,116.290306,35.826511,83.712666,15,1.789855,1.526306,0.800401,1.299604,0.934864,0.888222,-0.608018,0.025831,0.818258,0.608566,1.019755
2026-05-10 07:48:30,-2162201.643187,4376690.330520,4091172.605116,-2162203.080885,4376692.479583,4091175.355605,40.154974,116.290599,31.275674,54.346127,15,1.789679,1.526387,0.801112,1.299260,0.934396,1.017511,-0.337203,-0.448925,-3.733015,0.561462,3.775002
2026-05-10 07:49:00,-2162223.761275,4376680.154331,4091181.033458,-2162223.047279,4376678.293322,4091179.949271,40.155028,116.290885,37.225238,62.519311,15,1.789476,1.526448,0.801830,1.298888,0.933907,0.859536,-0.184073,-0.451335,2.216082,0.487428,2.269054
2026-05-10 07:49:30,-2162242.619076,4376664.500580,4091185.723282,-2162242.299352,4376663.919604,4091185.117051,40.155093,116.291165,35.906928,39.258722,15,1.789247,1.526490,0.802555,1.298491,0.933399,1.071402,0.029347,0.036092,0.897278,0.046518,0.898483
2026-05-10 07:50:00,-2162260.764038,4376649.084320,4091191.606366,-2162260.784337,4376649.397827,4091190.844782,40.155167,116.291436,35.279616,80.027756,15,1.788992,1.526513,0.803285,1.298066,0.932872,1.114766,0.120650,0.769125,0.269443,0.778531,0.823838
2026-05-10 07:50:30,-2162278.612663,4376633.993641,4091196.885645,-2162278.451568,4376634.767793,4091197.116763,40.155236,116.291702,34.385804,59.558331,15,1.788711,1.526518,0.804020,1.297616,0.932325,0.273483,0.487299,0.224961,-0.624989,0.536719,0.823819
2026-05-10 07:51:00,-2162295.164338,4376620.069029,4091204.227873,-2162295.252620,4376620.069602,4091203.915805,40.155317,116.291948,35.182353,69.051644,15,1.788404,1.526503,0.804762,1.297139,0.931760,1.071525,-0.078897,0.264052,0.170975,0.275587,0.324315
2026-05-10 07:51:30,-2162310.357578,4376604.498683,4091210.095319,-2162311.141442,4376605.343542,4091211.223271,40.155399,116.292189,33.440354,55.823285,15,1.788070,1.526470,0.805508,1.296636,0.931175,0.646052,-0.328612,-0.149688,-1.571659,0.361099,1.612608
2026-05-10 07:52:00,-2162326.330693,4376590.931974,4091219.599192,-2162326.074485,4376590.629975,4091219.019133,40.155494,116.292428,35.680406,56.708095,15,1.787711,1.526417,0.806260,1.296107,0.930571,1.571747,0.095957,0.195534,0.667738,0.217810,0.702364
2026-05-10 07:52:30,-2162338.879229,4376575.117525,4091226.096093,-2162340.010817,4376575.969231,4091227.282021,40.155589,116.292642,33.281850,65.029556,15,1.787326,1.526346,0.807017,1.295552,0.929948,0.662516,-0.637341,-0.090724,-1.731441,0.643766,1.847247
2026-05-10 07:53:00,-2162351.743980,4376562.588390,4091235.234393,-2162352.912241,4376561.401492,4091235.989289,40.155684,116.292843,34.944942,59.887561,15,1.786916,1.526256,0.807778,1.294971,0.929307,1.032772,-1.573101,-0.929530,-0.068973,1.827203,1.828505
2026-05-10 07:53:30,-2162362.459246,4376546.148375,4091243.538380,-2162364.743394,4376546.966689,4091245.117070,40.155799,116.293041,32.662544,68.198507,15,1.786479,1.526147,0.808544,1.294365,0.928646,1.296046,-1.685487,-0.081018,-2.351979,1.687433,2.894691
2026-05-10 07:54:00,-2162378.346187,4376538.036813,4091257.530548,-2162375.471848,4376532.704386,4091254.640345,40.155897,116.293250,41.506055,51.926335,15,1.786017,1.526019,0.809314,1.293732,0.927967,0.952213,0.215376,-1.695224,6.490740,1.708851,6.711920
2026-05-10 07:54:30,-2162386.462358,4376519.005206,4091263.976867,-2162385.068197,4376518.653676,4091264.533013,40.156019,116.293435,35.370099,46.771842,15,1.785530,1.525873,0.810089,1.293075,0.927270,0.957605,1.094281,-1.026496,0.354136,1.500382,1.541609
2026-05-10 07:55:00,-2162392.249909,4376506.059812,4091274.072526,-2162393.506139,4376504.853070,4091274.767957,40.156141,116.293563,34.969553,52.376606,15,1.785018,1.525708,0.810868,1.292392,0.926555,1.195739,-1.660760,-0.870431,-0.046803,1.875040,1.875624
2026-05-10 07:55:30,-2162402.933182,4376492.671419,4091286.783264,-2162400.762544,4376491.340394,4091285.317124,40.156271,116.293745,37.609395,62.537902,15,1.784480,1.525524,0.811650,1.291684,0.925821,0.457006,1.356641,-0.269026,2.592299,1.383059,2.938173
2026-05-10 07:56:00,-2162404.053006,4376477.123171,4091296.858416,-2162406.817525,4376478.152686,4091296.151601,40.156418,116.293837,33.831924,63.484660,15,1.783918,1.525322,0.812436,1.290951,0.925070,1.012606,-2.022636,1.925052,-1.185399,2.792290,3.033488
2026-05-10 07:56:30,-2162412.250522,4376465.023352,4091306.486792,-2162411.654485,4376465.326094,4091307.241690,40.156526,116.293987,34.525504,65.131354,15,1.783330,1.525102,0.813225,1.290194,0.924300,0.855849,0.668474,-0.572144,-0.492522,0.879890,1.008357
2026-05-10 07:57:00,-2162418.045724,4376457.124137,4091320.427317,-2162415.260165,4376452.895772,4091318.556995,40.156649,116.294089,40.064892,48.841156,15,1.782717,1.524862,0.814018,1.289411,0.923513,1.051596,0.624757,-1.810974,5.046440,1.915711,5.397824
2026-05-10 07:57:30,-2162417.577456,4376440.325945,4091330.145640,-2162417.624684,4376440.895793,4091330.066500,40.156804,116.294171,34.663320,67.731448,15,1.782081,1.524605,0.814814,1.288604,0.922708,1.041146,0.210037,0.403456,-0.355426,0.454854,0.577252
2026-05-10 07:58:00,-2162417.023116,4376428.394812,4091341.029030,-2162418.741560,4376429.359046,4091341.738659,40.156943,116.294227,33.318909,64.169105,15,1.781420,1.524330,0.815613,1.287773,0.921886,1.096904,-1.113663,0.505978,-1.700033,1.223217,2.094366
2026-05-10 07:58:30,-2162418.118650,4376420.225188,4091353.826936,-2162418.607732,4376418.317155,4091353.541480,40.157070,116.294281,36.345153,43.465830,15,1.780734,1.524036,0.816414,1.286917,0.921047,0.942346,-1.283550,-0.745355,1.325980,1.484269,1.990296
2026-05-10 07:59:00,-2162416.780904,4376408.732421,4091364.959851,-2162417.223566,4376407.800383,4091365.442612,40.157210,116.294327,35.196872,53.392040,15,1.780024,1.523725,0.817217,1.286038,0.920190,0.896001,-0.809672,-0.781428,0.177495,1.125255,1.139168
2026-05-10 07:59:30,-2162412.850061,4376397.035154,4091375.512860,-2162414.592857,4376397.837556,4091377.409434,40.157354,116.294346,32.656612,64.324230,15,1.779291,1.523395,0.818023,1.285135,0.919317,0.566338,-1.207171,-0.487789,-2.362833,1.301999,2.697810
2026-05-10 08:00:00,-2162409.259828,4376385.807778,4091388.288468,-2162410.722815,4376388.455983,4091389.409146,40.157510,116.294367,31.987010,69.688859,15,1.778534,1.523048,0.818831,1.284208,0.918427,1.116767,-0.138811,1.092522,-3.032552,1.101305,3.226336
2026-05-10 08:00:30,-2162402.596653,4376377.340870,4091400.632365,-2162405.624047,4376379.681376,4091401.408859,40.157656,116.294341,31.890128,68.431940,15,1.777753,1.522683,0.819642,1.283258,0.917520,0.700453,-1.677697,1.624484,-3.129283,2.335298,3.904616
2026-05-10 08:01:00,-2162398.807148,4376373.643123,4091415.330273,-2162399.310530,4376371.537787,4091413.375681,40.157786,116.294320,37.552078,54.765188,15,1.776948,1.522299,0.820453,1.282284,0.916596,0.868256,-1.383755,0.420327,2.532748,1.446185,2.916550
2026-05-10 08:01:30,-2162393.630298,4376364.517745,4091426.178219,-2162391.799568,4376364.047537,4091425.276813,40.157922,116.294313,36.542571,64.663087,15,1.776120,1.521899,0.821266,1.281288,0.915657,0.636248,1.433137,-0.105836,1.523194,1.437040,2.094087
2026-05-10 08:02:00,-2162383.539096,4376359.864486,4091439.400367,-2162383.111747,4376357.231155,4091437.079633,40.158063,116.294231,38.464684,60.481528,15,1.775270,1.521481,0.822081,1.280269,0.914701,0.708741,-0.783129,0.129046,3.445711,0.793690,3.535939
2026-05-10 08:02:30,-2162374.014001,4376352.833423,4091448.775880,-2162373.270881,4376351.107326,4091448.751793,40.158188,116.294168,36.468559,81.358939,15,1.774396,1.521046,0.822897,1.279227,0.913730,0.773732,-0.098210,-1.191856,1.449846,1.195895,1.879419
2026-05-10 08:03:00,-2162359.401161,4376342.194068,4091458.353064,-2162362.303943,4376345.692834,4091460.261298,40.158347,116.294069,30.407695,58.542400,15,1.773501,1.520594,0.823714,1.278163,0.912743,0.603041,-1.052990,1.393631,-4.610626,1.746710,4.930403
2026-05-10 08:03:30,-2162350.321189,4376340.990674,4091470.338152,-2162350.240993,4376341.002519,4091471.576602,40.158459,116.293980,34.238320,55.182058,15,1.772582,1.520124,0.824531,1.277077,0.911740,0.771131,0.077148,-0.962573,-0.779636,0.965660,1.241101
2026-05-10 08:04:00,-2162336.596893,4376336.811923,4091482.092476,-2162337.115093,4376337.049239,4091482.666691,40.158597,116.293857,34.309148,54.311214,15,1.771642,1.519638,0.825350,1.275969,0.910722,0.481353,-0.359500,-0.153637,-0.708328,0.390953,0.809057
2026-05-10 08:04:30,-2162323.979740,4376335.215082,4091494.675140,-2162322.962222,4376333.843827,4091493.501168,40.158725,116.293733,37.058142,55.770154,16,1.480668,1.285844,0.748733,1.045368,0.734154,0.431989,0.304965,-0.186233,2.041129,0.357332,2.072171
2026-05-10 08:05:00,-2162303.230692,4376328.209802,4091501.785767,-2162307.821171,4376331.395071,4091504.050336,40.158864,116.293551,29.819424,43.049658,16,1.480668,1.286022,0.749004,1.045392,0.733843,0.549479,-2.704982,1.422065,-5.196875,3.056010,6.028823
2026-05-10 08:05:30,-2162292.421135,4376329.519004,4091512.736349,-2162291.733441,4376329.709682,4091514.285280,40.158960,116.293430,34.119106,65.427366,16,1.480655,1.286191,0.749280,1.045403,0.733521,0.966569,0.701019,-1.269977,-0.896772,1.450609,1.705423
2026-05-10 08:06:00,-2162275.133675,4376331.990873,4091523.591146,-2162274.743128,4376328.792280,4091524.177947,40.159066,116.293235,36.960666,43.503342,16,1.480632,1.286353,0.749562,1.045399,0.733190,0.746825,-1.066474,-2.409429,1.945545,2.634903,3.275341
2026-05-10 08:06:30,-2162257.730631,4376327.553572,4091533.296298,-2162256.896800,4376328.645379,4091533.701223,40.159201,116.293075,34.287673,66.456239,16,1.480598,1.286507,0.749851,1.045383,0.732849,0.477338,1.231144,0.083646,-0.727027,1.233982,1.432229
2026-05-10 08:07:00,-2162237.950636,4376328.154686,4091543.549692,-2162238.243373,4376329.269381,4091542.829003,40.159319,116.292864,34.615886,60.529134,16,1.480552,1.286654,0.750145,1.045352,0.732499,0.513099,0.231227,1.278924,-0.398145,1.299659,1.359276
2026-05-10 08:07:30,-2162216.085443,4376330.449958,4091551.119921,-2162218.833974,4376330.662577,4091551.536271,40.159416,116.292622,33.668667,75.080646,16,1.480496,1.286793,0.750445,1.045309,0.732140,0.883930,-2.370098,0.589755,-1.344545,2.442371,2.788006
2026-05-10 08:08:00,-2162197.332846,4376331.169763,4091558.491482,-2162198.721805,4376332.821148,4091559.799160,40.159511,116.292421,32.567619,66.322763,16,1.480428,1.286925,0.750750,1.045252,0.731772,0.772004,-0.513922,0.352104,-2.445037,0.622972,2.523153
2026-05-10 08:08:30,-2162176.665377,4376332.821197,4091565.949558,-2162177.961990,4376335.739177,4091567.595021,40.159607,116.292195,31.512538,67.474806,16,1.480350,1.287050,0.751061,1.045181,0.731395,0.726807,0.129836,0.799905,-3.499522,0.810374,3.592125
2026-05-10 08:09:00,-2162155.549903,4376338.198948,4091575.070765,-2162156.611431,4376339.408666,4091574.902487,40.159696,116.291945,33.931685,52.220891,16,1.480260,1.287166,0.751378,1.045097,0.731008,0.965854,-0.415966,1.131251,-1.079731,1.205304,1.618202
2026-05-10 08:09:30,-2162134.276964,4376345.072752,4091582.807036,-2162134.728648,4376343.819557,4091581.701529,40.159768,116.291685,36.429518,62.814410,16,1.480160,1.287276,0.751700,1.045001,0.730613,0.681159,-0.959997,0.249331,1.418767,0.991847,1.731086
2026-05-10 08:10:00,-2162113.462240,4376349.446073,4091587.649462,-2162112.373621,4376348.959761,4091587.973511,40.159832,116.291443,35.502941,73.526149,15,1.823952,1.545104,0.857674,1.285201,0.969255,0.813495,0.760646,-0.839772,0.492747,1.133049,1.235556
2026-05-10 08:10:30,-2162091.649908,4376360.148766,4091596.740251,-2162089.607623,4376354.815188,4091593.701242,40.159895,116.291158,41.315425,54.643667,15,1.823808,1.545159,0.857408,1.285444,0.968895,1.621475,-0.531132,-1.344512,6.305850,1.445619,6.469432
2026-05-10 08:11:00,-2162065.965929,4376360.457668,4091597.416036,-2162066.493053,4376361.369790,4091598.869022,40.159964,116.290886,33.268664,58.002624,15,1.823631,1.545191,0.857147,1.285657,0.968512,0.616146,-0.068635,-0.432542,-1.740457,0.437953,1.794713
2026-05-10 08:11:30,-2162041.610916,4376366.292349,4091601.528267,-2162043.093269,4376368.605600,4091603.462687,40.160025,116.290600,31.674323,63.317477,15,1.823422,1.545200,0.856891,1.285839,0.968104,0.850405,-0.304523,0.282463,-3.334360,0.415355,3.360131
2026-05-10 08:12:00,-2162020.845193,4376377.406196,4091608.391424,-2162019.472406,4376376.502785,4091607.469647,40.160068,116.290323,36.686444,73.454536,15,1.823180,1.545185,0.856639,1.285988,0.967672,0.855958,0.830694,-0.209946,1.678165,0.856814,1.884242
